dataset_id,method_id,label
301848,107001,1
301849,107006,1
301849,107002,1
301849,107003,1
301849,107004,1
301849,107001,1
301850,107006,1
301850,107002,1
301850,107003,1
301850,107001,1
301850,107004,1
301851,107000,1
301851,107002,1
301851,107003,1
301851,107001,1
301851,107005,1
301851,107004,1
301852,107000,1
301852,107002,1
301852,107003,1
301852,107001,1
301852,107005,1
301852,107004,1
301853,107007,1
301853,107008,1
301854,107009,1
301855,106432,1
301856,106432,1
301857,106432,1
301858,103816,1
301859,102438,1
301860,102361,1
301860,102362,1
301860,107010,1
301860,107011,1
301861,102361,1
301861,102362,1
301862,102362,1
301862,102438,1
301862,102361,1
301863,102362,1
301863,102438,1
301863,102361,1
301864,102362,1
301864,102438,1
301864,102361,1
301865,102362,1
301865,102438,1
301865,102361,1
301866,101114,1
301866,101098,1
301867,101114,1
301867,101098,1
301868,101114,1
301868,101098,1
301868,107012,1
301868,101097,1
301869,101114,1
301869,107012,1
301869,101098,1
301869,101097,1
301870,101365,1
301870,101410,1
301870,101409,1
301871,103642,1
301871,103643,1
301871,103644,1
301871,103645,1
301872,103642,1
301872,103643,1
301872,107013,1
301872,103657,1
301872,103777,1
301872,103644,1
301872,107014,1
301872,107015,1
301872,107016,1
301872,107017,1
301872,103645,1
301872,107018,1
301872,107019,1
301872,103823,1
301873,107020,1
301873,107021,1
301873,107022,1
301873,106722,1
301874,100856,1
301874,107023,1
301874,107024,1
301874,107025,1
301875,107026,1
301876,107027,1
301877,107028,1
301877,107029,1
301877,107030,1
301877,107031,1
301877,107032,1
301877,107033,1
301878,101794,1
301879,107034,1
301880,101794,1
301881,107035,1
301882,102435,1
301882,107035,1
301883,106028,1
301883,106029,1
301883,105701,1
301884,107036,1
301884,102435,1
301885,107037,1
301885,107038,1
301885,107039,1
301885,107040,1
301886,107041,1
301887,107042,1
301887,107043,1
301887,107044,1
301887,107045,1
301887,107046,1
301887,107047,1
301887,107048,1
301887,107049,1
301887,107050,1
301887,107051,1
301887,107052,1
301887,107053,1
301887,107054,1
301888,107055,1
301889,107056,1
301889,107057,1
301890,107042,1
301890,107043,1
301890,107045,1
301890,107046,1
301890,107047,1
301890,107048,1
301890,107058,1
301890,107051,1
301890,107059,1
301890,107060,1
301890,107061,1
301890,107052,1
301890,107053,1
301890,107054,1
301891,107042,1
301891,107062,1
301891,107045,1
301891,107063,1
301891,107051,1
301891,107052,1
301891,107064,1
301891,107054,1
301891,107065,1
301891,107050,1
301891,107047,1
301891,107048,1
301891,107066,1
301891,107049,1
301892,105580,1
301893,107067,1
301893,107068,1
301893,107069,1
301893,107070,1
301893,107071,1
301894,107071,1
301894,107070,1
301894,107069,1
301894,107068,1
301894,107067,1
301895,107072,1
301896,107073,1
301897,107073,1
301898,102588,1
301899,107074,1
301900,102588,1
301900,107073,1
301900,107074,1
301901,107075,1
301901,100478,1
301902,107076,1
301902,107077,1
301903,107078,1
301904,107079,1
301904,107080,1
301904,107078,1
301904,107081,1
301904,107082,1
301904,107083,1
301904,107084,1
301904,107085,1
301905,107078,1
301906,107078,1
301907,107086,1
301907,107087,1
301907,107088,1
301908,107089,1
301908,107090,1
301908,107091,1
301909,107092,1
301909,107090,1
301909,107093,1
301910,107094,1
301910,107095,1
301910,107096,1
301910,107097,1
301910,107093,1
301911,107098,1
301911,107099,1
301911,107100,1
301912,107101,1
301913,107102,1
301914,107102,1
301915,106691,1
301916,107103,1
301917,107104,1
301917,106691,1
301918,107101,1
301918,106691,1
301919,106688,1
301919,106689,1
301920,107105,1
301920,107104,1
301920,106691,1
301921,106688,1
301921,106689,1
301921,106691,1
301922,106688,1
301922,106689,1
301922,106691,1
301922,106692,1
301923,100117,1
301923,107106,1
301923,107107,1
301924,107107,1
301924,107106,1
301924,100117,1
301925,107107,1
301925,100117,1
301925,107106,1
301926,107107,1
301926,107106,1
301926,100117,1
301927,107107,1
301927,107106,1
301927,100117,1
301928,106612,1
301928,106669,1
301929,106612,1
301929,106669,1
301930,106612,1
301930,106669,1
301931,106612,1
301931,106669,1
301932,106612,1
301932,106628,1
301933,106606,1
301933,106607,1
301933,106612,1
301933,106628,1
301934,106986,1
301934,107108,1
301934,107109,1
301934,106988,1
301935,106986,1
301935,107108,1
301935,107110,1
301935,106989,1
301936,107111,1
301937,107112,1
301938,105742,1
301938,106984,1
301938,107113,1
301938,102435,1
301939,107114,1
301940,107114,1
301941,107114,1
301942,107114,1
301943,107115,1
301944,107116,1
301944,107117,1
301945,107118,1
301945,107119,1
301945,107120,1
301945,107121,1
301946,107120,1
301946,107119,1
301946,107121,1
301946,107122,1
301946,107123,1
301947,107124,1
301947,107125,1
301948,107126,1
301948,107127,1
301949,106274,1
301950,107128,1
301951,107129,1
301951,107130,1
301951,107131,1
301952,107132,1
301952,107133,1
301952,107135,1
301952,100187,1
301953,107133,1
301953,107132,1
301953,107137,1
301953,107135,1
301953,106982,1
301953,100866,1
301953,106029,1
301953,106028,1
301953,101726,1
301954,107138,1
301955,107139,1
301955,107140,1
301956,106028,1
301956,106029,1
301957,106028,1
301957,106029,1
301958,107141,1
301958,106029,1
301959,105663,1
301960,102339,1
301960,107142,1
301960,107143,1
301960,105448,1
301960,105443,1
301960,107144,1
301961,107145,1
301962,107145,1
301963,102342,1
301964,102334,1
301964,102335,1
301965,102335,1
301965,102334,1
301966,102340,1
301966,107146,1
301967,102340,1
301967,107146,1
301968,102340,1
301968,107146,1
301969,102339,1
301969,102334,1
301969,102335,1
301970,107147,1
301971,100187,1
301972,100187,1
301973,107148,1
301974,107149,1
301974,107150,1
301974,105589,1
301975,100206,1
301975,106311,1
301975,106310,1
301976,106695,1
301976,107151,1
301976,106310,1
301976,107152,1
301977,100206,1
301977,106695,1
301977,106311,1
301977,106310,1
301978,102330,1
301978,102326,1
301978,102327,1
301978,102331,1
301979,107153,1
301979,100866,1
301979,102435,1
301979,100022,1
301979,105588,1
301980,107153,1
301980,100022,1
301980,102435,1
301980,100866,1
301980,105588,1
301981,107154,1
301981,107155,1
301981,107156,1
301981,107157,1
301981,107158,1
301982,106696,1
301982,100206,1
301982,106695,1
301982,107159,1
301982,106311,1
301982,106310,1
301983,102327,1
301983,102326,1
301983,102331,1
301983,102330,1
301983,102334,1
301983,102335,1
301983,107160,1
301984,102328,1
301984,102330,1
301984,102326,1
301984,102327,1
301984,102331,1
301984,102333,1
301985,106695,1
301985,107161,1
301985,107162,1
301985,107163,1
301985,104327,1
301985,106310,1
301985,107151,1
301985,105447,1
301985,100176,1
301985,107164,1
301986,107165,1
301986,106695,1
301986,100249,1
301986,107166,1
301986,105442,1
301986,107167,1
301986,100168,1
301986,107168,1
301986,102341,1
301986,102339,1
301986,105449,1
301986,105448,1
301986,105446,1
301986,107169,1
301986,107170,1
301986,105443,1
301987,100206,1
301987,106259,1
301987,106695,1
301987,106701,1
301987,100249,1
301987,106310,1
301987,107161,1
301987,102435,1
301987,107171,1
301987,107172,1
301987,107163,1
301987,107173,1
301987,107174,1
301987,107175,1
301987,107151,1
301987,107176,1
301987,100176,1
301987,105447,1
301987,107177,1
301987,107164,1
301988,100206,1
301988,106695,1
301988,106701,1
301988,100249,1
301988,107161,1
301988,104327,1
301988,106310,1
301988,102435,1
301988,107171,1
301988,107163,1
301988,105447,1
301988,105446,1
301988,100176,1
301988,107172,1
301988,107151,1
301988,107175,1
301988,107176,1
301988,107178,1
301988,107177,1
301988,107179,1
301988,106708,1
301989,107180,1
301989,107181,1
301989,107182,1
301989,107183,1
301990,107182,1
301990,107184,1
301990,107185,1
301990,107181,1
301990,101534,1
301990,107186,1
301990,107187,1
301991,107188,1
301992,105455,1
301992,105454,1
301993,107188,1
301993,107189,1
301993,104628,1
301993,107190,1
301993,107191,1
301994,107192,1
301995,107192,1
301996,107192,1
301997,107193,1
301998,107193,1
301999,107194,1
302000,107194,1
302001,107195,1
302002,100022,1
302003,106662,1
302004,106662,1
302005,106662,1
302006,107196,1
302006,107197,1
302007,107198,1
302007,107199,1
302007,107200,1
302007,107201,1
302007,101304,1
302008,106702,1
302008,105443,1
302008,107202,1
302008,107203,1
302008,105446,1
302008,105448,1
302009,106259,1
302009,107171,1
302009,107161,1
302009,106700,1
302009,107163,1
302009,102895,1
302009,107151,1
302009,100176,1
302009,107204,1
302010,106259,1
302010,107171,1
302010,106700,1
302010,107161,1
302010,107163,1
302010,102895,1
302010,107151,1
302010,100176,1
302010,107204,1
302011,105443,1
302011,107205,1
302011,107206,1
302011,105446,1
302011,107203,1
302011,107165,1
302011,105448,1
302011,107207,1
302011,105447,1
302011,102331,1
302011,102330,1
302011,105697,1
302011,102326,1
302011,102327,1
302012,106259,1
302012,100249,1
302012,107171,1
302012,107161,1
302012,106700,1
302012,102435,1
302012,107208,1
302012,107151,1
302012,104327,1
302012,107172,1
302012,100176,1
302012,107209,1
302012,107177,1
302012,107178,1
302013,106259,1
302013,106700,1
302013,100249,1
302013,107171,1
302013,107161,1
302013,102435,1
302013,106702,1
302013,107151,1
302013,104327,1
302013,107173,1
302013,102895,1
302013,107209,1
302013,107152,1
302013,107172,1
302013,107178,1
302013,107177,1
302014,106259,1
302014,107210,1
302014,105443,1
302014,106707,1
302014,105671,1
302014,107211,1
302014,106261,1
302014,107212,1
302014,106706,1
302014,107205,1
302014,107213,1
302014,107214,1
302014,102339,1
302014,107215,1
302014,107206,1
302014,107168,1
302014,105448,1
302014,105447,1
302014,107216,1
302014,107207,1
302014,107217,1
302014,107218,1
302014,107219,1
302014,107220,1
302015,105497,1
302015,100189,1
302015,105493,1
302015,105494,1
302015,100192,1
302015,100188,1
302015,105495,1
302015,105499,1
302015,105496,1
302015,105500,1
302015,105406,1
302015,105498,1
302015,107221,1
302015,105405,1
302015,106702,1
302015,106259,1
302015,105502,1
302015,107222,1
302015,105503,1
302015,105443,1
302015,105501,1
302015,105671,1
302015,100191,1
302015,102435,1
302015,107223,1
302015,106261,1
302015,107138,1
302015,106707,1
302015,107211,1
302015,107224,1
302015,107225,1
302015,107226,1
302015,107227,1
302015,107228,1
302015,107229,1
302015,107168,1
302015,102339,1
302015,106709,1
302015,107230,1
302015,106710,1
302015,107231,1
302015,105448,1
302015,105446,1
302015,107232,1
302015,107216,1
302015,105447,1
302015,107218,1
302015,107219,1
302015,107220,1
302015,107233,1
302015,107217,1
302016,107234,1
302016,105552,1
302016,107235,1
302016,107236,1
302016,107237,1
302016,107238,1
302016,107239,1
302016,107240,1
302016,105795,1
302016,107241,1
302016,107242,1
302016,105743,1
302017,105547,1
302018,107243,1
302018,105493,1
302018,107244,1
302018,105494,1
302018,105497,1
302018,105499,1
302018,105500,1
302018,107245,1
302018,107246,1
302018,107247,1
302018,105491,1
302018,105503,1
302018,107248,1
302018,100191,1
302018,107249,1
302018,107250,1
302018,104989,1
302018,107251,1
302018,107252,1
302018,107253,1
302018,107254,1
302018,107255,1
302018,105841,1
302018,107256,1
302018,107257,1
302018,107258,1
302018,107259,1
302018,107260,1
302018,107261,1
302018,107262,1
302018,107263,1
302018,107264,1
302018,107265,1
302018,107266,1
302018,105774,1
302018,105773,1
302018,105863,1
302018,107267,1
302018,105874,1
302018,107268,1
302018,107269,1
302018,107270,1
302018,107271,1
302018,107272,1
302019,105403,1
302019,105406,1
302020,107273,1
302020,107274,1
302020,107275,1
302020,107276,1
302020,106221,1
302021,107275,1
302021,107277,1
302021,107278,1
302021,107279,1
302021,107280,1
302021,107274,1
302021,105498,1
302022,105743,1
302023,107281,1
302024,107282,1
302025,105498,1
302026,107283,1
302027,107284,1
302028,107285,1
302029,105493,1
302029,105743,1
302030,105493,1
302030,105743,1
302031,105493,1
302031,105743,1
302032,105743,1
302032,107286,1
302033,107287,1
302033,107288,1
302034,107289,1
302034,107284,1
302035,107290,1
302035,107285,1
302036,107240,1
302036,105743,1
302037,105493,1
302037,105743,1
302038,105498,1
302038,107291,1
302039,107292,1
302039,107293,1
302040,107294,1
302040,107295,1
302040,107296,1
302040,107297,1
302041,107285,1
302041,107298,1
302041,107290,1
302041,105743,1
302042,107299,1
302042,107300,1
302042,107301,1
302042,107302,1
302042,107303,1
302043,107304,1
302043,107287,1
302043,107305,1
302043,107306,1
302043,106221,1
302044,105743,1
302044,107307,1
302044,107308,1
302044,107309,1
302045,105498,1
302045,107275,1
302045,107278,1
302045,107310,1
302045,105847,1
302046,107311,1
302046,107299,1
302046,107312,1
302046,107301,1
302046,100039,1
302046,102435,1
302047,107313,1
302047,107314,1
302047,107315,1
302047,107299,1
302047,107316,1
302047,107317,1
302047,102435,1
302048,107318,1
302048,107319,1
302048,107320,1
302048,107321,1
302048,107322,1
302048,105498,1
302048,105743,1
302049,107323,1
302049,107324,1
302049,107325,1
302049,107326,1
302049,100039,1
302049,107327,1
302049,106008,1
302050,100205,1
302050,107328,1
302050,107329,1
302050,106225,1
302050,106219,1
302050,107330,1
302050,107331,1
302050,106226,1
302050,106222,1
302051,107332,1
302051,107333,1
302051,107334,1
302051,107335,1
302051,107275,1
302051,107306,1
302051,107336,1
302051,106221,1
302051,107337,1
302052,104839,1
302052,107338,1
302052,107339,1
302052,105234,1
302052,107340,1
302052,107341,1
302052,107342,1
302052,100039,1
302052,107343,1
302052,107344,1
302052,107345,1
302052,107346,1
302053,105494,1
302053,107244,1
302053,107347,1
302053,107348,1
302053,107349,1
302053,105498,1
302053,107350,1
302053,107351,1
302053,107352,1
302053,106259,1
302053,107353,1
302053,107354,1
302053,100358,1
302053,105491,1
302054,107355,1
302054,107314,1
302054,105668,1
302054,107299,1
302054,107356,1
302054,107357,1
302054,107358,1
302054,107359,1
302054,107323,1
302054,107301,1
302054,107324,1
302054,107360,1
302054,105447,1
302054,100039,1
302054,107325,1
302054,107327,1
302054,107326,1
302054,106008,1
302055,107363,1
302055,107367,1
302055,107371,1
302055,107372,1
302055,107396,1
302055,107397,1
302055,107386,1
302055,105494,1
302055,107410,1
302055,100188,1
302055,107424,1
302055,107426,1
302055,107427,1
302055,105498,1
302055,107438,1
302055,107445,1
302055,105676,1
302055,107512,1
302055,107515,1
302055,105943,1
302055,107517,1
302055,105801,1
302055,105782,1
302055,105743,1
302056,107531,1
302057,107532,1
302057,107533,1
302057,107534,1
302057,107535,1
302057,107536,1
302057,107537,1
302057,107538,1
302057,107539,1
302057,107540,1
302057,107541,1
302058,107532,1
302058,107533,1
